order_id,customer_id,order_date,status,payment_method,shipping_method,order_channel,delivery_date
751,20,2024-07-21,Completed,Wallet,Standard,Website,2024-07-24
752,8,2024-02-02,Completed,Cash on Delivery,Express,Website,2024-02-08
753,171,2024-05-11,Completed,Wallet,Pickup,Website,2024-05-13
754,204,2024-02-10,Cancelled,Cash on Delivery,Express,Website,2024-02-11
755,1,2024-12-25,Completed,Card,Express,Website,2024-12-27
756,57,2024-06-05,Completed,Wallet,Standard,Mobile App,2024-06-10
757,64,2024-08-15,Completed,Bank Transfer,Standard,Mobile App,2024-08-16
758,118,2024-05-02,Completed,Wallet,Standard,Website,2024-05-04
759,212,2024-09-14,Completed,Cash on Delivery,Express,Website,2024-09-16
760,28,2024-10-13,Completed,Card,Standard,Website,2024-10-17
761,121,2024-04-05,Cancelled,Cash on Delivery,Express,Mobile App,2024-04-10
762,107,2024-03-21,Completed,Wallet,Express,Website,2024-03-27
763,165,2024-02-02,Completed,Wallet,Standard,Mobile App,2024-02-06
764,175,2024-05-31,Completed,Bank Transfer,Pickup,Mobile App,2024-06-01
765,229,2024-07-13,Completed,Card,Pickup,Mobile App,2024-07-19
766,204,2024-08-21,Completed,Card,Pickup,Mobile App,2024-08-25
767,165,2024-04-11,Completed,Wallet,Express,Website,2024-04-16
768,49,2024-09-22,Completed,Card,Express,Mobile App,2024-09-25
769,241,2024-07-15,Completed,Bank Transfer,Express,Mobile App,2024-07-18
770,120,2024-02-26,Completed,Cash on Delivery,Standard,Website,2024-02-27
771,44,2024-01-27,Cancelled,Card,Express,Mobile App,2024-01-30
772,56,2024-11-15,Returned,Wallet,Standard,Mobile App,2024-11-19
773,156,2024-08-31,Completed,Cash on Delivery,Standard,Mobile App,2024-09-01
774,111,2024-08-21,Returned,Cash on Delivery,Pickup,Website,2024-08-27
775,207,2024-05-31,Completed,Bank Transfer,Pickup,Mobile App,2024-06-05
776,134,2024-11-21,Completed,Wallet,Pickup,Mobile App,2024-11-22
777,108,2024-03-30,Completed,Card,Standard,Website,2024-04-05
778,189,2024-09-18,Completed,Wallet,Standard,Website,2024-09-19
779,148,2024-11-25,Completed,Cash on Delivery,Standard,Mobile App,2024-11-27
780,114,2024-04-15,Completed,Wallet,Express,Mobile App,2024-04-17
781,78,2024-08-08,Completed,Card,Standard,Website,2024-08-09
782,130,2024-12-27,Completed,Card,Pickup,Mobile App,2024-12-30
783,201,2024-11-07,Completed,Bank Transfer,Pickup,Website,2024-11-09
784,37,2024-01-04,Completed,Card,Standard,Mobile App,2024-01-09
785,20,2024-01-07,Completed,Card,Standard,Website,2024-01-13
786,26,2024-04-20,Completed,Wallet,Pickup,Mobile App,2024-04-24
787,29,2024-06-13,Cancelled,Wallet,Standard,Website,2024-06-15
788,1,2024-02-01,Returned,Cash on Delivery,Pickup,Website,2024-02-02
789,119,2024-05-24,Completed,Bank Transfer,Express,Website,2024-05-27
790,35,2024-02-24,Returned,Wallet,Pickup,Website,2024-02-28
791,198,2024-06-22,Completed,Card,Express,Website,2024-06-28
792,229,2024-03-20,Completed,Cash on Delivery,Standard,Mobile App,2024-03-26
793,245,2024-09-04,Completed,Wallet,Standard,Mobile App,2024-09-06
794,59,2024-07-22,Completed,Bank Transfer,Express,Website,2024-07-28
795,69,2024-08-11,Returned,Bank Transfer,Standard,Mobile App,2024-08-17
796,161,2024-10-15,Completed,Cash on Delivery,Express,Mobile App,2024-10-18
797,241,2024-02-14,Completed,Cash on Delivery,Standard,Mobile App,2024-02-17
798,179,2024-12-10,Completed,Cash on Delivery,Pickup,Mobile App,2024-12-13
799,206,2024-10-24,Completed,Cash on Delivery,Standard,Mobile App,2024-10-25
800,12,2024-04-29,Cancelled,Cash on Delivery,Pickup,Mobile App,2024-05-05
801,234,2024-12-23,Completed,Card,Pickup,Website,2024-12-29
802,20,2024-08-25,Completed,Card,Express,Mobile App,2024-08-31
803,181,2024-12-30,Completed,Wallet,Standard,Mobile App,2025-01-04
804,242,2024-11-07,Completed,Bank Transfer,Express,Mobile App,2024-11-10
805,216,2024-05-21,Completed,Card,Standard,Website,2024-05-25
806,43,2024-07-12,Completed,Card,Pickup,Mobile App,2024-07-14
807,126,2024-04-13,Completed,Card,Pickup,Mobile App,2024-04-17
808,226,2024-05-23,Completed,Wallet,Standard,Mobile App,2024-05-24
809,217,2024-03-19,Cancelled,Cash on Delivery,Standard,Website,2024-03-20
810,50,2024-04-29,Cancelled,Wallet,Express,Mobile App,2024-05-05
811,29,2024-04-13,Completed,Bank Transfer,Standard,Website,2024-04-17
812,185,2024-03-16,Completed,Bank Transfer,Standard,Mobile App,2024-03-22
813,39,2024-07-29,Completed,Bank Transfer,Standard,Website,2024-08-03
814,223,2024-02-09,Completed,Bank Transfer,Express,Website,2024-02-10
815,184,2024-03-13,Completed,Card,Standard,Website,2024-03-14
816,239,2024-08-17,Completed,Card,Pickup,Mobile App,2024-08-21
817,171,2024-11-02,Completed,Wallet,Express,Website,2024-11-03
818,178,2024-12-24,Completed,Cash on Delivery,Express,Website,2024-12-29
819,151,2024-07-14,Completed,Bank Transfer,Pickup,Website,2024-07-19
820,172,2024-08-25,Completed,Wallet,Pickup,Website,2024-08-30
821,38,2024-11-15,Completed,Card,Pickup,Mobile App,2024-11-17
822,84,2024-09-10,Completed,Card,Standard,Mobile App,2024-09-15
823,151,2024-08-29,Completed,Cash on Delivery,Pickup,Mobile App,2024-09-03
824,128,2024-11-08,Completed,Cash on Delivery,Standard,Mobile App,2024-11-10
825,126,2024-12-15,Completed,Cash on Delivery,Express,Website,2024-12-21
826,45,2024-12-22,Completed,Wallet,Express,Mobile App,2024-12-25
827,52,2024-09-01,Completed,Card,Pickup,Website,2024-09-02
828,80,2024-08-22,Completed,Card,Standard,Mobile App,2024-08-27
829,178,2024-08-29,Cancelled,Cash on Delivery,Pickup,Mobile App,2024-08-30
830,234,2024-08-31,Completed,Bank Transfer,Pickup,Mobile App,2024-09-04
831,124,2024-08-06,Completed,Cash on Delivery,Standard,Website,2024-08-07
832,119,2024-01-01,Completed,Wallet,Pickup,Mobile App,2024-01-07
833,8,2024-11-25,Completed,Cash on Delivery,Express,Mobile App,2024-11-27
834,242,2024-11-15,Completed,Cash on Delivery,Pickup,Mobile App,2024-11-16
835,85,2024-09-22,Completed,Wallet,Standard,Website,2024-09-23
836,129,2024-09-06,Completed,Cash on Delivery,Standard,Mobile App,2024-09-07
837,247,2024-01-31,Cancelled,Card,Express,Mobile App,2024-02-03
838,8,2024-10-07,Completed,Bank Transfer,Standard,Website,2024-10-10
839,157,2024-12-18,Completed,Cash on Delivery,Standard,Website,2024-12-22
840,96,2024-10-04,Cancelled,Wallet,Express,Mobile App,2024-10-06
841,102,2024-07-04,Completed,Bank Transfer,Pickup,Mobile App,2024-07-05
842,5,2024-07-29,Returned,Wallet,Express,Mobile App,2024-07-30
843,239,2024-06-29,Completed,Bank Transfer,Pickup,Website,2024-06-30
844,86,2024-05-26,Returned,Bank Transfer,Express,Website,2024-05-27
845,175,2024-03-31,Completed,Cash on Delivery,Pickup,Website,2024-04-03
846,34,2024-07-05,Completed,Card,Express,Mobile App,2024-07-11
847,193,2024-02-19,Completed,Cash on Delivery,Pickup,Website,2024-02-25
848,55,2024-05-15,Completed,Wallet,Express,Mobile App,2024-05-19
849,119,2024-04-16,Completed,Wallet,Pickup,Website,2024-04-21
850,218,2024-11-02,Completed,Bank Transfer,Express,Website,2024-11-04
851,171,2024-12-30,Completed,Bank Transfer,Standard,Website,2025-01-05
852,202,2024-09-17,Completed,Card,Pickup,Mobile App,2024-09-18
853,158,2024-08-02,Completed,Cash on Delivery,Express,Mobile App,2024-08-08
854,114,2024-01-27,Completed,Wallet,Pickup,Mobile App,2024-01-31
855,210,2024-10-12,Returned,Bank Transfer,Pickup,Mobile App,2024-10-17
856,145,2024-11-23,Completed,Card,Express,Website,2024-11-29
857,26,2024-03-23,Returned,Wallet,Pickup,Mobile App,2024-03-27
858,136,2024-02-14,Completed,Bank Transfer,Express,Website,2024-02-17
859,47,2024-04-29,Completed,Wallet,Standard,Mobile App,2024-05-04
860,232,2024-12-29,Completed,Card,Pickup,Mobile App,2025-01-02
861,113,2024-05-04,Completed,Card,Standard,Website,2024-05-10
862,76,2024-08-13,Completed,Wallet,Pickup,Website,2024-08-16
863,219,2024-03-04,Completed,Cash on Delivery,Pickup,Mobile App,2024-03-08
864,72,2024-08-19,Completed,Wallet,Pickup,Mobile App,2024-08-23
865,89,2024-04-10,Returned,Bank Transfer,Express,Website,2024-04-16
866,46,2024-09-30,Completed,Cash on Delivery,Standard,Website,2024-10-05
867,196,2024-08-21,Completed,Bank Transfer,Pickup,Website,2024-08-24
868,33,2024-11-19,Completed,Wallet,Express,Website,2024-11-20
869,1,2024-05-30,Completed,Cash on Delivery,Pickup,Website,2024-06-01
870,147,2024-01-19,Completed,Bank Transfer,Express,Mobile App,2024-01-24
871,31,2024-09-07,Completed,Wallet,Pickup,Mobile App,2024-09-10
872,208,2024-08-23,Completed,Wallet,Standard,Mobile App,2024-08-27
873,142,2024-06-18,Completed,Cash on Delivery,Standard,Mobile App,2024-06-21
874,53,2024-05-01,Completed,Wallet,Pickup,Website,2024-05-03
875,48,2024-04-06,Cancelled,Card,Express,Website,2024-04-12
876,69,2024-05-18,Cancelled,Bank Transfer,Pickup,Website,2024-05-20
877,105,2024-05-01,Completed,Bank Transfer,Express,Mobile App,2024-05-02
878,90,2024-03-12,Completed,Wallet,Pickup,Website,2024-03-13
879,190,2024-07-30,Completed,Wallet,Express,Website,2024-08-01
880,220,2024-08-17,Cancelled,Card,Standard,Mobile App,2024-08-22
881,194,2024-09-05,Completed,Cash on Delivery,Pickup,Mobile App,2024-09-10
882,242,2024-06-21,Completed,Wallet,Standard,Mobile App,2024-06-25
883,192,2024-07-21,Completed,Wallet,Standard,Website,2024-07-22
884,198,2024-05-30,Completed,Wallet,Pickup,Website,2024-06-03
885,63,2024-06-01,Completed,Wallet,Pickup,Mobile App,2024-06-02
886,73,2024-11-03,Completed,Bank Transfer,Express,Mobile App,2024-11-05
887,161,2024-09-22,Completed,Wallet,Express,Website,2024-09-27
888,169,2024-07-22,Completed,Bank Transfer,Standard,Mobile App,2024-07-27
889,89,2024-08-27,Completed,Wallet,Express,Website,2024-08-29
890,176,2024-06-15,Completed,Cash on Delivery,Express,Mobile App,2024-06-19
891,13,2024-04-12,Completed,Card,Pickup,Mobile App,2024-04-16
892,73,2024-03-02,Completed,Cash on Delivery,Express,Mobile App,2024-03-05
893,245,2024-10-08,Cancelled,Wallet,Standard,Website,2024-10-09
894,77,2024-02-13,Completed,Wallet,Express,Website,2024-02-17
895,159,2024-09-13,Completed,Wallet,Standard,Mobile App,2024-09-15
896,233,2024-04-21,Completed,Cash on Delivery,Pickup,Website,2024-04-25
897,203,2024-03-14,Completed,Wallet,Standard,Mobile App,2024-03-19
898,68,2024-11-12,Completed,Cash on Delivery,Express,Mobile App,2024-11-13
899,98,2024-04-22,Completed,Bank Transfer,Pickup,Website,2024-04-28
900,125,2024-05-24,Cancelled,Card,Express,Website,2024-05-27
901,102,2024-09-21,Completed,Card,Pickup,Website,2024-09-22
902,238,2024-04-07,Completed,Cash on Delivery,Pickup,Website,2024-04-12
903,132,2024-11-22,Completed,Bank Transfer,Express,Mobile App,2024-11-27
904,102,2024-04-25,Completed,Cash on Delivery,Express,Website,2024-04-30
905,19,2024-04-17,Completed,Bank Transfer,Pickup,Website,2024-04-22
906,198,2024-04-27,Completed,Wallet,Pickup,Mobile App,2024-04-29
907,226,2024-08-28,Completed,Bank Transfer,Express,Mobile App,2024-08-31
908,82,2024-02-01,Completed,Bank Transfer,Standard,Mobile App,2024-02-07
909,141,2024-02-15,Completed,Bank Transfer,Express,Mobile App,2024-02-20
910,233,2024-05-07,Completed,Card,Pickup,Website,2024-05-12
911,23,2024-03-29,Completed,Bank Transfer,Express,Website,2024-04-02
912,83,2024-07-10,Completed,Wallet,Standard,Mobile App,2024-07-13
913,109,2024-11-23,Returned,Wallet,Express,Mobile App,2024-11-24
914,75,2024-12-06,Completed,Wallet,Pickup,Website,2024-12-09
915,129,2024-11-30,Completed,Bank Transfer,Express,Website,2024-12-03
916,88,2024-10-29,Completed,Cash on Delivery,Pickup,Website,2024-11-04
917,54,2024-12-26,Completed,Cash on Delivery,Pickup,Website,2024-12-29
918,199,2024-02-06,Completed,Wallet,Express,Website,2024-02-12
919,89,2024-08-06,Completed,Card,Pickup,Mobile App,2024-08-11
920,213,2024-11-03,Returned,Cash on Delivery,Pickup,Mobile App,2024-11-08
921,143,2024-09-09,Completed,Bank Transfer,Standard,Mobile App,2024-09-11
922,65,2024-07-17,Completed,Cash on Delivery,Standard,Mobile App,2024-07-23
923,76,2024-07-25,Completed,Wallet,Standard,Website,2024-07-31
924,250,2024-10-17,Cancelled,Card,Standard,Mobile App,2024-10-18
925,199,2024-12-12,Completed,Cash on Delivery,Pickup,Website,2024-12-16
926,143,2024-10-15,Completed,Cash on Delivery,Express,Website,2024-10-18
927,149,2024-08-12,Completed,Wallet,Pickup,Website,2024-08-13
928,147,2024-04-21,Completed,Card,Pickup,Website,2024-04-27
929,60,2024-05-12,Completed,Card,Pickup,Website,2024-05-13
930,93,2024-02-12,Completed,Wallet,Express,Website,2024-02-14
931,217,2024-06-22,Completed,Bank Transfer,Standard,Website,2024-06-26
932,161,2024-01-08,Completed,Cash on Delivery,Pickup,Mobile App,2024-01-14
933,49,2024-08-04,Completed,Bank Transfer,Pickup,Website,2024-08-10
934,224,2024-08-08,Completed,Cash on Delivery,Standard,Mobile App,2024-08-11
935,241,2024-10-17,Completed,Cash on Delivery,Pickup,Mobile App,2024-10-21
936,35,2024-08-15,Returned,Bank Transfer,Express,Website,2024-08-17
937,172,2024-03-25,Cancelled,Wallet,Pickup,Website,2024-03-30
938,102,2024-07-31,Completed,Wallet,Pickup,Mobile App,2024-08-01
939,218,2024-03-04,Cancelled,Cash on Delivery,Standard,Mobile App,2024-03-07
940,11,2024-01-01,Completed,Wallet,Pickup,Mobile App,2024-01-07
941,99,2024-12-05,Completed,Cash on Delivery,Pickup,Mobile App,2024-12-10
942,200,2024-02-13,Completed,Wallet,Express,Website,2024-02-15
943,110,2024-09-28,Completed,Cash on Delivery,Standard,Website,2024-10-02
944,206,2024-11-24,Completed,Wallet,Standard,Website,2024-11-25
945,74,2024-06-26,Completed,Card,Express,Mobile App,2024-06-29
946,194,2024-01-18,Completed,Bank Transfer,Pickup,Website,2024-01-24
947,174,2024-11-12,Completed,Card,Standard,Mobile App,2024-11-18
948,9,2024-09-07,Completed,Bank Transfer,Standard,Website,2024-09-12
949,3,2024-07-18,Completed,Bank Transfer,Pickup,Mobile App,2024-07-23
950,85,2024-11-06,Completed,Cash on Delivery,Pickup,Website,2024-11-07
951,26,2024-11-01,Completed,Bank Transfer,Standard,Website,2024-11-05
952,72,2024-07-24,Returned,Card,Pickup,Mobile App,2024-07-26
953,48,2024-10-03,Returned,Card,Standard,Mobile App,2024-10-07
954,194,2024-04-15,Completed,Wallet,Pickup,Mobile App,2024-04-19
955,198,2024-03-23,Returned,Card,Pickup,Mobile App,2024-03-27
956,156,2024-03-08,Completed,Wallet,Express,Mobile App,2024-03-09
957,117,2024-01-11,Returned,Bank Transfer,Pickup,Website,2024-01-12
958,221,2024-06-26,Completed,Card,Express,Mobile App,2024-06-28
959,154,2024-07-16,Completed,Bank Transfer,Pickup,Website,2024-07-20
960,153,2024-10-20,Completed,Card,Standard,Website,2024-10-21
961,12,2024-07-13,Completed,Card,Standard,Website,2024-07-15
962,133,2024-01-09,Completed,Wallet,Pickup,Website,2024-01-15
963,226,2024-10-13,Completed,Bank Transfer,Pickup,Website,2024-10-15
964,48,2024-12-12,Completed,Card,Standard,Mobile App,2024-12-16
965,37,2024-03-12,Completed,Cash on Delivery,Pickup,Mobile App,2024-03-15
966,207,2024-06-18,Completed,Bank Transfer,Express,Website,2024-06-22
967,44,2024-01-06,Cancelled,Bank Transfer,Express,Website,2024-01-09
968,228,2024-07-12,Completed,Bank Transfer,Express,Mobile App,2024-07-14
969,15,2024-03-29,Completed,Wallet,Express,Mobile App,2024-04-04
970,43,2024-03-05,Completed,Cash on Delivery,Express,Website,2024-03-11
971,176,2024-09-10,Completed,Bank Transfer,Pickup,Mobile App,2024-09-11
972,87,2024-09-19,Completed,Card,Pickup,Mobile App,2024-09-25
973,70,2024-04-09,Returned,Card,Express,Mobile App,2024-04-14
974,46,2024-09-11,Completed,Wallet,Pickup,Website,2024-09-13
975,242,2024-02-10,Completed,Card,Pickup,Mobile App,2024-02-11
976,108,2024-09-30,Cancelled,Bank Transfer,Express,Website,2024-10-06
977,123,2024-03-09,Completed,Card,Pickup,Website,2024-03-11
978,171,2024-06-22,Completed,Bank Transfer,Pickup,Website,2024-06-26
979,237,2024-06-28,Completed,Card,Pickup,Website,2024-07-04
980,21,2024-11-07,Completed,Cash on Delivery,Express,Website,2024-11-10
981,151,2024-11-11,Completed,Wallet,Pickup,Mobile App,2024-11-13
982,107,2024-11-19,Completed,Wallet,Standard,Website,2024-11-20
983,247,2024-01-19,Completed,Cash on Delivery,Standard,Website,2024-01-23
984,80,2024-01-23,Returned,Cash on Delivery,Express,Website,2024-01-28
985,47,2024-01-05,Completed,Wallet,Standard,Mobile App,2024-01-09
986,117,2024-12-18,Completed,Cash on Delivery,Express,Mobile App,2024-12-24
987,124,2024-05-12,Completed,Bank Transfer,Standard,Mobile App,2024-05-15
988,143,2024-03-16,Completed,Card,Standard,Mobile App,2024-03-20
989,25,2024-04-26,Completed,Wallet,Standard,Mobile App,2024-05-01
990,36,2024-03-08,Completed,Cash on Delivery,Express,Mobile App,2024-03-09
991,203,2024-09-28,Cancelled,Bank Transfer,Express,Mobile App,2024-09-30
992,51,2024-09-15,Completed,Wallet,Pickup,Website,2024-09-18
993,15,2024-10-01,Completed,Cash on Delivery,Express,Website,2024-10-06
994,68,2024-08-25,Completed,Wallet,Standard,Mobile App,2024-08-31
995,21,2024-11-15,Completed,Cash on Delivery,Standard,Website,2024-11-21
996,141,2024-08-05,Completed,Wallet,Express,Website,2024-08-11
997,214,2024-12-22,Completed,Bank Transfer,Express,Mobile App,2024-12-25
998,19,2024-01-02,Completed,Bank Transfer,Express,Website,2024-01-06
999,34,2024-09-28,Completed,Card,Pickup,Website,2024-10-01
1000,78,2024-06-26,Cancelled,Wallet,Standard,Mobile App,2024-07-02
1001,125,2024-12-22,Returned,Card,Pickup,Website,2024-12-27
1002,196,2024-06-12,Completed,Wallet,Pickup,Mobile App,2024-06-14
1003,240,2024-12-02,Cancelled,Cash on Delivery,Standard,Mobile App,2024-12-04
1004,117,2024-08-21,Completed,Cash on Delivery,Standard,Website,2024-08-24
1005,52,2024-03-30,Returned,Card,Express,Website,2024-04-05
1006,238,2024-08-24,Completed,Wallet,Express,Website,2024-08-25
1007,27,2024-11-05,Returned,Card,Pickup,Mobile App,2024-11-08
1008,157,2024-11-22,Returned,Bank Transfer,Express,Mobile App,2024-11-28
1009,239,2024-03-27,Completed,Card,Express,Mobile App,2024-03-31
1010,156,2024-04-20,Returned,Card,Standard,Website,2024-04-22
1011,35,2024-09-19,Completed,Cash on Delivery,Standard,Website,2024-09-21
1012,136,2024-11-16,Completed,Card,Express,Mobile App,2024-11-18
1013,144,2024-11-17,Completed,Wallet,Standard,Website,2024-11-18
1014,106,2024-04-04,Completed,Cash on Delivery,Express,Website,2024-04-10
1015,164,2024-11-10,Completed,Card,Standard,Mobile App,2024-11-16
1016,158,2024-09-10,Completed,Bank Transfer,Standard,Mobile App,2024-09-16
1017,146,2024-07-23,Returned,Card,Standard,Website,2024-07-29
1018,2,2024-11-12,Completed,Card,Standard,Mobile App,2024-11-13
1019,177,2024-06-01,Completed,Card,Express,Website,2024-06-06
1020,77,2024-05-05,Returned,Cash on Delivery,Pickup,Mobile App,2024-05-08
1021,132,2024-02-26,Returned,Wallet,Standard,Mobile App,2024-02-29
1022,90,2024-10-18,Returned,Bank Transfer,Express,Mobile App,2024-10-24
1023,89,2024-10-20,Completed,Card,Express,Website,2024-10-24
1024,94,2024-02-25,Returned,Wallet,Standard,Website,2024-02-27
1025,203,2024-10-05,Completed,Wallet,Pickup,Mobile App,2024-10-06
1026,7,2024-06-21,Completed,Cash on Delivery,Standard,Mobile App,2024-06-25
1027,95,2024-03-17,Completed,Bank Transfer,Express,Mobile App,2024-03-21
1028,108,2024-02-09,Completed,Cash on Delivery,Pickup,Website,2024-02-15
1029,74,2024-06-06,Completed,Wallet,Express,Mobile App,2024-06-07
1030,39,2024-08-25,Completed,Wallet,Standard,Mobile App,2024-08-28
1031,141,2024-12-13,Completed,Wallet,Pickup,Mobile App,2024-12-15
1032,159,2024-08-26,Completed,Cash on Delivery,Express,Mobile App,2024-08-29
1033,71,2024-03-27,Completed,Bank Transfer,Express,Website,2024-03-31
1034,191,2024-02-25,Completed,Card,Express,Website,2024-02-27
1035,56,2024-05-27,Completed,Cash on Delivery,Standard,Mobile App,2024-06-01
1036,241,2024-12-22,Completed,Wallet,Pickup,Website,2024-12-26
1037,170,2024-06-03,Completed,Cash on Delivery,Standard,Website,2024-06-06
1038,189,2024-07-07,Completed,Wallet,Standard,Website,2024-07-10
1039,42,2024-06-28,Returned,Card,Standard,Mobile App,2024-07-04
1040,184,2024-03-10,Completed,Card,Pickup,Website,2024-03-13
1041,36,2024-11-26,Completed,Bank Transfer,Standard,Website,2024-11-27
1042,84,2024-02-07,Completed,Wallet,Standard,Website,2024-02-11
1043,196,2024-01-06,Completed,Bank Transfer,Standard,Mobile App,2024-01-08
1044,118,2024-01-19,Cancelled,Bank Transfer,Standard,Mobile App,2024-01-22
1045,7,2024-09-11,Completed,Card,Express,Website,2024-09-17
1046,54,2024-08-10,Completed,Cash on Delivery,Standard,Website,2024-08-16
1047,129,2024-02-09,Completed,Cash on Delivery,Express,Mobile App,2024-02-12
1048,172,2024-08-08,Completed,Bank Transfer,Standard,Mobile App,2024-08-09
1049,120,2024-04-28,Completed,Card,Pickup,Website,2024-05-04
1050,173,2024-12-31,Completed,Wallet,Express,Website,2025-01-02
1051,106,2024-07-31,Completed,Cash on Delivery,Express,Mobile App,2024-08-04
1052,47,2024-09-15,Completed,Bank Transfer,Express,Mobile App,2024-09-20
1053,123,2024-10-04,Completed,Cash on Delivery,Express,Website,2024-10-05
1054,141,2024-09-22,Returned,Cash on Delivery,Pickup,Mobile App,2024-09-28
1055,119,2024-11-01,Returned,Wallet,Standard,Website,2024-11-05
1056,150,2024-01-27,Completed,Card,Express,Website,2024-02-01
1057,118,2024-08-03,Completed,Wallet,Pickup,Website,2024-08-06
1058,21,2024-08-13,Completed,Card,Express,Mobile App,2024-08-16
1059,214,2024-02-08,Completed,Cash on Delivery,Standard,Website,2024-02-10
1060,220,2024-01-29,Completed,Bank Transfer,Express,Website,2024-02-03
1061,137,2024-03-09,Returned,Wallet,Pickup,Mobile App,2024-03-12
1062,26,2024-01-19,Returned,Card,Standard,Mobile App,2024-01-22
1063,9,2024-12-08,Completed,Cash on Delivery,Pickup,Website,2024-12-14
1064,15,2024-07-28,Completed,Card,Standard,Website,2024-07-30
1065,10,2024-01-07,Completed,Card,Standard,Mobile App,2024-01-11
1066,216,2024-06-20,Completed,Card,Standard,Mobile App,2024-06-23
1067,122,2024-05-23,Completed,Cash on Delivery,Express,Mobile App,2024-05-24
1068,121,2024-10-24,Completed,Bank Transfer,Pickup,Website,2024-10-25
1069,125,2024-01-02,Completed,Bank Transfer,Pickup,Website,2024-01-06
1070,170,2024-01-29,Completed,Bank Transfer,Pickup,Website,2024-02-03
1071,72,2024-05-14,Completed,Card,Standard,Mobile App,2024-05-16
1072,152,2024-03-02,Returned,Cash on Delivery,Express,Website,2024-03-08
1073,208,2024-07-23,Completed,Card,Standard,Mobile App,2024-07-24
1074,49,2024-12-26,Completed,Bank Transfer,Pickup,Website,2024-12-27
1075,154,2024-11-18,Completed,Bank Transfer,Express,Mobile App,2024-11-22
1076,91,2024-01-26,Completed,Cash on Delivery,Express,Website,2024-01-31
1077,37,2024-08-28,Completed,Card,Express,Website,2024-09-02
1078,68,2024-03-23,Completed,Wallet,Pickup,Mobile App,2024-03-27
1079,50,2024-04-20,Cancelled,Wallet,Express,Mobile App,2024-04-21
1080,152,2024-09-19,Completed,Bank Transfer,Express,Website,2024-09-21
1081,19,2024-03-25,Returned,Cash on Delivery,Standard,Mobile App,2024-03-26
1082,100,2024-08-21,Completed,Card,Standard,Mobile App,2024-08-26
1083,60,2024-08-31,Completed,Card,Express,Website,2024-09-06
1084,167,2024-08-22,Completed,Bank Transfer,Express,Mobile App,2024-08-23
1085,202,2024-06-17,Completed,Bank Transfer,Standard,Website,2024-06-19
1086,89,2024-12-28,Completed,Card,Standard,Website,2024-12-31
1087,146,2024-02-27,Completed,Card,Standard,Mobile App,2024-02-28
1088,147,2024-11-04,Completed,Bank Transfer,Pickup,Mobile App,2024-11-08
1089,164,2024-01-28,Cancelled,Card,Pickup,Website,2024-01-31
1090,202,2024-12-31,Returned,Wallet,Standard,Website,2025-01-04
1091,225,2024-03-10,Cancelled,Bank Transfer,Express,Website,2024-03-14
1092,183,2024-12-27,Completed,Card,Standard,Website,2024-12-31
1093,242,2024-11-14,Completed,Bank Transfer,Pickup,Website,2024-11-15
1094,69,2024-12-09,Completed,Cash on Delivery,Express,Website,2024-12-14
1095,175,2024-08-27,Completed,Bank Transfer,Pickup,Mobile App,2024-08-30
1096,49,2024-10-19,Completed,Bank Transfer,Express,Mobile App,2024-10-21
1097,227,2024-12-17,Completed,Cash on Delivery,Pickup,Mobile App,2024-12-22
1098,108,2024-05-12,Completed,Wallet,Express,Website,2024-05-13
1099,226,2024-10-31,Completed,Card,Express,Mobile App,2024-11-04
1100,161,2024-09-12,Cancelled,Cash on Delivery,Express,Website,2024-09-14
1101,119,2024-06-14,Completed,Bank Transfer,Express,Website,2024-06-17
1102,149,2024-11-19,Completed,Card,Pickup,Mobile App,2024-11-24
1103,209,2024-05-14,Completed,Cash on Delivery,Pickup,Website,2024-05-20
1104,150,2024-01-05,Returned,Card,Express,Website,2024-01-10
1105,176,2024-08-26,Completed,Card,Express,Website,2024-08-28
1106,37,2024-08-18,Completed,Cash on Delivery,Pickup,Website,2024-08-19
1107,143,2024-09-25,Cancelled,Card,Express,Website,2024-09-28
1108,163,2024-08-21,Cancelled,Wallet,Express,Website,2024-08-23
1109,220,2024-09-14,Completed,Cash on Delivery,Express,Mobile App,2024-09-18
1110,199,2024-10-14,Completed,Wallet,Standard,Website,2024-10-17
1111,160,2024-12-18,Completed,Bank Transfer,Express,Website,2024-12-23
1112,11,2024-06-01,Completed,Card,Standard,Website,2024-06-03
1113,138,2024-03-21,Completed,Bank Transfer,Express,Website,2024-03-26
1114,201,2024-08-18,Cancelled,Bank Transfer,Pickup,Mobile App,2024-08-23
1115,78,2024-12-06,Completed,Card,Standard,Mobile App,2024-12-11
1116,77,2024-04-13,Completed,Cash on Delivery,Standard,Website,2024-04-14
1117,185,2024-12-31,Completed,Card,Express,Website,2025-01-05
1118,153,2024-04-23,Completed,Bank Transfer,Express,Website,2024-04-27
1119,2,2024-08-19,Completed,Bank Transfer,Standard,Mobile App,2024-08-23
1120,64,2024-07-28,Completed,Cash on Delivery,Pickup,Mobile App,2024-07-31
1121,35,2024-09-26,Completed,Card,Pickup,Mobile App,2024-10-02
1122,7,2024-10-19,Completed,Bank Transfer,Express,Mobile App,2024-10-24
1123,85,2024-01-23,Completed,Wallet,Pickup,Website,2024-01-28
1124,146,2024-12-23,Completed,Bank Transfer,Pickup,Mobile App,2024-12-25
1125,67,2024-08-16,Returned,Bank Transfer,Express,Mobile App,2024-08-17
